date,ticker,name,foreign_net_value,institution_net_value,retail_net_value,program_net_value,foreign_5d_sum,institution_5d_sum,foreign_20d_sum,institution_20d_sum,foreign_5d_mcap_pct,institution_5d_mcap_pct,foreign_20d_mcap_pct,institution_20d_mcap_pct,flow_score,flow_signal,source,staleness_days
2026-07-08,298050,HS효성첨단소재,0.0,0.0,0.0,0.0,-1622664550.0,-212056150.0,-4491671150.0,-2788184250.0,-0.21169264328476695,-0.02766482260199191,-0.58598293683647,-0.3637462184327965,20.0,DISTRIBUTION,cache_stale,2
2026-07-02,300720,한일시멘트,,,,,,,,,,,,,0.0,STALE,template,999.0
2026-07-02,302440,SK바이오사이언스,,,,,,,,,,,,,0.0,STALE,template,999.0
2026-07-08,306200,세아제강,0.0,0.0,0.0,0.0,79152750.0,1979125800.0,-932714100.0,4956891900.0,0.021974050699855446,0.549436509414922,-0.2589361319962988,1.3761113028202152,20.0,DISTRIBUTION,cache_stale,2
2026-07-02,307950,현대오토에버,,,,,,,,,,,,,0.0,STALE,template,999.0
2026-07-09,316140,우리금융지주,0.0,0.0,0.0,0.0,-18255243850.0,51114252875.0,37601844850.0,30518651950.0,-0.08193724085836293,0.22942234480829166,0.16877295332284722,0.13698059341451624,80.0,ACCUMULATION,cache_stale,1
2026-07-08,322000,HD현대에너지솔루션,0.0,0.0,0.0,0.0,253555400.0,4462792050.0,2012898000.0,17004536200.0,0.01459630883301096,0.2569075279773418,0.11587558717877867,0.9788924311504099,80.0,ACCUMULATION,cache_stale,2
2026-07-02,323410,카카오뱅크,,,,,,,,,,,,,0.0,STALE,template,999.0
2026-07-02,326030,SK바이오팜,,,,,,,,,,,,,0.0,STALE,template,999.0
2026-07-08,329180,HD현대중공업,0.0,0.0,0.0,0.0,-124571205000.0,143628286500.0,-13886280500.0,110495132000.0,-0.1968210129680334,0.22693097365312406,-0.021940156991884677,0.17458098609768255,20.0,DISTRIBUTION,cache_stale,2
2026-07-06,332570,PS일렉트로닉스,89826829.0,-4082370.0,-35573694.0,-46632085.0,3045661200.0,-44629535.0,10265290005.0,-67130140.0,1.321204469991001,-0.019360243068276876,4.453071484234671,-0.02912098070498508,80.0,ACCUMULATION,cache_stale,1.0
2026-07-02,336260,두산퓨얼셀,,,,,,,,,,,,,0.0,STALE,template,999.0
2026-07-02,336370,솔루스첨단소재,,,,,,,,,,,,,0.0,STALE,template,999.0
2026-07-02,352820,하이브,,,,,,,,,,,,,0.0,STALE,template,999.0
2026-07-02,353200,대덕전자,,,,,,,,,,,,,0.0,STALE,template,999.0
2026-07-02,361610,SK아이이테크놀로지,,,,,,,,,,,,,0.0,STALE,template,999.0
2026-07-08,373220,LG에너지솔루션,0.0,0.0,0.0,0.0,55748838000.0,-90738557000.0,380635932500.0,-180346145500.0,0.06749090578920608,-0.10985031476235443,0.4608071626594997,-0.21833145141764124,80.0,ACCUMULATION,cache_stale,2
2026-07-08,375500,DL이앤씨,0.0,0.0,0.0,0.0,28045604650.0,8638281050.0,49751435350.0,-2946677600.0,1.0982000930434423,0.3382548235716289,1.9481495090680743,-0.11538498295450468,80.0,ACCUMULATION,cache_stale,2
2026-07-02,377300,카카오페이,,,,,,,,,,,,,0.0,STALE,template,999.0
2026-07-09,383220,F&F,0.0,0.0,0.0,0.0,-4777349550.0,8284629700.0,-24302128050.0,30955890800.0,-0.1609186292610438,0.2790566696672494,-0.8185846760851659,1.0427077740398034,20.0,DISTRIBUTION,cache_stale,1
2026-07-02,402340,SK스퀘어,,,,,,,,,,,,,0.0,STALE,template,999.0
2026-07-02,439260,대한조선,,,,,,,,,,,,,0.0,STALE,template,999.0
2026-07-08,443060,HD현대마린솔루션,0.0,0.0,0.0,0.0,22953648000.0,14348802900.0,-12232959000.0,138199143400.0,0.22653797890970725,0.14161360358666064,-0.12073156336392862,1.3639380822119782,80.0,ACCUMULATION,cache_stale,2
2026-07-02,450080,에코프로머티,,,,,,,,,,,,,0.0,STALE,template,999.0
2026-07-08,453340,현대그린푸드,0.0,0.0,0.0,0.0,-33786350.0,319578520.0,-684156385.0,776993015.0,-0.005803065499550722,0.05489006903111702,-0.11750912170420424,0.13345452701278465,80.0,ACCUMULATION,cache_stale,2
2026-07-02,454910,두산로보틱스,,,,,,,,,,,,,0.0,STALE,template,999.0
2026-07-08,456040,OCI,0.0,0.0,0.0,0.0,424026950.0,-782478050.0,11883424650.0,-3314650200.0,0.04793938169178374,-0.08846492871359389,1.343509015410227,-0.37474571159344305,80.0,ACCUMULATION,auto_pykrx,0.0
2026-07-02,457190,이수스페셜티케미컬,,,,,,,,,,,,,0.0,STALE,template,999.0
2026-07-03,460860,동국제강,-2744600.0,-254761420.0,260426300.0,321070.0,-3056882935.0,2064540290.0,-1083436785.0,-3512154480.0,-0.6986478955206884,0.47184886025940403,-0.24761852052079011,-0.8026998051188237,20.0,DISTRIBUTION,cache_stale,2.0
2026-07-02,462870,시프트업,,,,,,,,,,,,,0.0,STALE,template,999.0
2026-07-02,475150,SK이터닉스,,,,,,,,,,,,,0.0,STALE,template,999.0
2026-07-02,483650,달바글로벌,,,,,,,,,,,,,0.0,STALE,template,999.0
2026-07-07,484590,삼양컴텍,0.0,0.0,0.0,0.0,-829438770.0,-131122650.0,301629820.0,-3811972370.0,-0.2977352659323261,-0.047067774595949165,0.10827301293237072,-1.368345257490953,20.0,DISTRIBUTION,auto_pykrx,0.0
2026-07-02,484870,엠앤씨솔루션,,,,,,,,,,,,,0.0,STALE,template,999.0
2026-07-02,489790,한화비전,,,,,,,,,,,,,0.0,STALE,template,999.0
2026-07-08,499790,GS피앤엘,0.0,0.0,0.0,0.0,-5139330600.0,10256032175.0,1035386575.0,3171995275.0,-0.6994830754692584,1.3958862517777444,0.1409201785502147,0.43172101252465755,20.0,DISTRIBUTION,cache_stale,2
